QTR,Course,Section,Enroll Code,TITLE,UNITS,Enrolled,INSTR_1,INSTR_2,INSTR_3,Finals Type,Grading Opt,Sec Status,MAX,Seats,PRE REQ,MAJ Limit,Min Limit,Days_1,Begin_1,End_1,Room_1,Cap_1,Days_2,Begin_2,End_2,Room_2,Cap_2,Days_3,Begin_3,End_3,Room_3,Cap_3,Closed,Delay Sect,Level,Type,Extract
S13,ART  CS 104  ,0200,00927,PRINTS             , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 104  ,0300,00935,PRINTS             , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 105  ,0100,00943,BOOK ARTS          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 105  ,0200,00950,BOOK ARTS          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 105  ,0300,00968,BOOK ARTS          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 106  ,0100,00976,ART SYMPOSIUM      , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00015,0015 , ,Y, ,   R   ,1700,1850,BUCHN1910 ,0306,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 107  ,0100,00984,HIST THEORY & CRIT , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 107  ,0200,00992,HIST THEORY & CRIT , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 107  ,0300,01008,HIST THEORY & CRIT , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 110  ,0100,01016,HIST GRAPH IDEAS-D , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 110  ,0200,01024,HIST GRAPH IDEAS-D , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 111  ,0100,01032,HIST GRAPH IDEAS-P , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 111  ,0200,01040,HIST GRAPH IDEAS-P , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 112  ,0100,01057,SPECIAL TOPICS     , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 112  ,0200,01065,SPECIAL TOPICS     , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 112  ,0300,01073,SPECIAL TOPICS     , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 112  ,0400,01081,SPECIAL TOPICS     , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 120  ,0100,01099,SCULPTURE          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 120  ,0200,01107,SCULPTURE          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 120  ,0300,01115,SCULPTURE          , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 125  ,0100,01123,SCULPT-REL STUDIES , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 125  ,0200,01131,SCULPT-REL STUDIES , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 125  ,0300,01149,SCULPT-REL STUDIES , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 150  ,0100,01156,FILMMAKING/VIDEO   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 150  ,0200,01164,FILMMAKING/VIDEO   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 150  ,0300,01172,FILMMAKING/VIDEO   , 1.0- 6.0 ,00000,                              ,                              ,                              ,N,P, ,00000,0    , ,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0100,01180,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,CONNALLY D E                  ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0200,01198,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,PITCHER H                     ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0300,01206,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,MULFINGER J                   ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0400,01214,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,REESE H                       ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0500,01222,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,EKSTROM L                     ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0600,01230,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,                              ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0700,01248,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,                              ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0800,01255,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,                              ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,0900,01263,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,                              ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ART  CS 199  ,1000,01271,INDEPENDENT STUDIES, 1.0- 6.0 ,00000,                              ,                              ,                              ,S,P, ,00000,0    ,Y,Y, ,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,U,P,20130131
S13,ARTHI     6C ,0100,01289,SURVEY III: MOD-CON, 4.0      ,00000,MONAHAN L                     ,                              ,                              ,S, ,R,00435,0435 , , , , T R   ,0930,1045,MUSICLLCH ,0468,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,P,20130131
S13,ARTHI     6C ,0101,01297,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1200,1250,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0102,01305,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1300,1350,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0103,01313,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1400,1450,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0104,01321,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1500,1550,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0105,01339,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1600,1650,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0106,01347,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1700,1750,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0107,01354,SURVEY III: MOD-CON, 4.0      ,00000,MONAHAN L                     ,                              ,                              ,S, , ,00010,0010 , , , , T     ,1100,1150,ELLSN2824 ,0030,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0108,01362,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , , T     ,1800,1850,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0109,01370,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , ,  W    ,0800,0850,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
S13,ARTHI     6C ,0110,01388,SURVEY III: MOD-CON, 4.0      ,00000,                              ,                              ,                              ,S, , ,00025,0025 , , , ,  W    ,0900,0950,PHELP3518 ,0015,       ,    ,    ,          ,0000,       ,    ,    ,          ,0000, , ,L,S,20130131
